center_frequency,feed_center,feed_h,feed_r1,freq_step,ground_thickness,lumpedport_D,lumpedport_r,num_of_freq_points,patch_length,patch_name,patch_width,signal_layer_thickness,start_frequency,stop_frequency,sub_high,sub_length,sub_width,sweep_type,unit,Directivity,Directivity_Phi,Directivity_Theta,Directivity_Total,Directivity_dB,Gain,Gain_Phi,Gain_Theta,Gain_Total,Gain_dB,Phi(deg),RealizedGain,RealizedGain_Phi,RealizedGain_Theta,RealizedGain_Total,RealizedGain_dB,Theta(deg),_极值列,_极值数值,_极值类型,rEPhi_Imag,rEPhi_Real,rETheta_Imag,rETheta_Real,rETotal,Freq [GHz],_最小值,_最小值所在列名,"dB(S(ground_T1,ground_T1)) []"
2.5,5.552372397725833,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,44.47461677230443,Patch,36.09683350654461,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.5310187885208157,2.294985462823587,1.23603332569723,3.5310187885208157,5.479000284464741,3.240798066176639,2.1063565206737036,1.1344415455029373,3.240798066176639,5.106519710268447,125.0,0.04731565176617893,0.03075280520183607,0.016562846564342884,0.04731565176617893,-13.249951731887181,5.0,RealizedGain,0.04731565176617893,max,0.008319967137411188,0.13558353872381612,-0.016789408671501346,0.09826524216864918,0.16849350102612887,2.105,-12.5635854213856,"dB(S(ground_T1,ground_T1)) []",-12.5635854213856
2.5,3.804139490124082,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,30.389258567892607,Patch,25.179513412838205,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.296870242458478,0.00414200341562231,4.292728239042856,4.296870242458478,6.3315223899106226,4.0607784708948245,0.003914420810368336,4.056864050084457,4.0607784708948245,6.086092979135362,-5.0,0.11085925225542873,0.00010686368812305559,0.11075238856730567,0.11085925225542873,-9.552280550457077,5.0,RealizedGain,0.11085925225542873,max,0.002001571184679153,0.007753285512188011,-0.04301414228076368,0.2541707737718844,0.2579091281815924,2.82,-35.220794670623,"dB(S(ground_T1,ground_T1)) []",-35.220794670623
2.5,1.4313154833625585,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,35.91250728176081,Patch,10.060156327605288,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,2.632025561800747,0.014643181399863847,2.6173823804008833,2.632025561800747,4.202901027592068,2.183384841039256,0.012147184570341602,2.171237656468915,2.183384841039256,3.391302907294941,5.0,0.01921378660114545,0.00010689522421900609,0.01910689137692645,0.01921378660114545,-17.163870371203373,20.0,RealizedGain,0.01921378660114545,max,0.0003680128916362228,-0.008000200750967402,-0.023698472007032033,0.104416413150992,0.10737105548671357,2.735,-7.31481950283177,"dB(S(ground_T1,ground_T1)) []",-7.31481950283177
2.5,5.792019587561509,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,46.28174043288868,Patch,37.587062420123594,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.1951841736113056,2.9300571964494924,0.26512697716181294,3.1951841736113056,5.044958963841947,2.919340935601697,2.677102618338745,0.24223831726295142,2.919340935601697,4.652848170860565,90.0,0.04057883900486358,0.03721172639490855,0.0033671126099550247,0.04057883900486358,-13.917003826598485,5.0,RealizedGain,0.04057883900486358,max,-0.0005027200407532851,0.1494232549312304,-0.03761906637681873,-0.02459920743811,0.15603806267487913,2.06,-8.49389957064331,"dB(S(ground_T1,ground_T1)) []",-8.49389957064331
2.5,9.068975936676722,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,47.49490852024274,Patch,57.883851573285426,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.18319762397399,0.02171512526543787,3.1614824987085517,3.18319762397399,5.028636019691405,2.9339110630603646,0.02001454316633731,2.9138965198940263,2.9339110630603646,4.6744694474668425,5.0,0.04870292364680205,0.00033224141656119937,0.048370682230240845,0.04870292364680205,-13.124449672132608,0.0,RealizedGain,0.04870292364680205,max,-0.002268538014793125,0.01393568375058186,0.0258246707436776,-0.1683929317423895,0.1709457300611431,2.01,-7.51905583867663,"dB(S(ground_T1,ground_T1)) []",-7.51905583867663
2.5,8.433120575993117,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,43.10669655800098,Patch,53.95406953641975,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.254150469170163,3.932648439620275,1.3215020295498878,5.254150469170163,7.2050250602039165,5.1005203384926725,3.817658719163542,1.282861619329131,5.1005203384926725,7.076144836682929,-60.0,0.2616566933646741,0.19584589229308969,0.06581080107158441,0.2616566933646741,-5.822681512198908,0.0,RealizedGain,0.2616566933646741,max,-0.0001831203997084756,-0.3427977103392809,0.0005292065626448801,-0.1987136906432893,0.3962293712682052,2.185,-9.79887836019462,"dB(S(ground_T1,ground_T1)) []",-9.79887836019462
2.5,4.727502956707219,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,48.45858562319826,Patch,30.95739447322072,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,1.6011994718415088,1.1785154728975287,0.42268399894398034,1.6011994718415088,2.0444543818028453,1.4344078601913517,1.055753444470703,0.37865441572064906,1.4344078601913517,1.5667265638428385,55.0,0.013770315457836975,0.010135233066918749,0.0036350823909182314,0.013770315457836975,-18.610561105761477,30.0,RealizedGain,0.013770315457836975,max,-0.006390781231974515,0.07772027419883355,-0.04062740797205457,-0.023032901240876882,0.09089765631960255,2.0,-5.97950921858366,"dB(S(ground_T1,ground_T1)) []",-5.97950921858366
2.5,4.513598795394797,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,37.92369830938097,Patch,29.621603774020972,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.341601221890704,0.15905670170536784,5.182544520185335,5.341601221890704,7.276714625702535,5.2329609567990145,0.15582172374275524,5.077139233056259,5.2329609567990145,7.187474944740434,-170.0,3.8336671969509584,0.11415499481394248,3.7195122021370146,3.8336671969509584,5.836144088025695,0.0,RealizedGain,3.8336671969509584,max,-0.2246019015550681,0.1343450644391904,1.292788394545857,-0.7486374724875094,1.5166589955577567,2.525,-20.6548369286772,"dB(S(ground_T1,ground_T1)) []",-20.6548369286772
2.5,1.988305055524141,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,29.251816803526175,Patch,13.670503465003637,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,2.2015342133562257,0.007375299805062323,2.194158913551163,2.2015342133562257,3.4272543908301154,1.7905811601963968,0.005998577174784023,1.7845825830216127,1.7905811601963968,2.5299401070207854,-5.0,0.013429358701472976,4.498932881088016e-05,0.013384369372662096,0.013429358701472976,-18.719447259062214,30.0,RealizedGain,0.013429358701472976,max,1.919671395583973e-05,0.005195562021321593,-0.03406215332224724,0.08288896506061162,0.08976527753535217,2.895,-6.18141485780091,"dB(S(ground_T1,ground_T1)) []",-6.18141485780091
2.5,5.592741124876264,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,43.65884230691264,Patch,36.34794521673392,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.077712205500645,1.6092630683334963,2.4684491371671484,4.077712205500645,6.10416571129826,3.773055546468987,1.4890307701246719,2.2840247763443156,3.773055546468987,5.76693198879076,-145.0,0.06565116650856039,0.025909135400169293,0.03974203110839109,0.06565116650856039,-11.827575528383242,5.0,RealizedGain,0.06565116650856039,max,-0.011837697053646155,-0.12411976637918176,-0.009831888375964748,0.15410747680676304,0.19847324231326752,2.14,-13.422411702257,"dB(S(ground_T1,ground_T1)) []",-13.422411702257
2.5,2.2505236020223545,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,37.842193829850785,Patch,15.351896426681513,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.886385020899943,0.14692676900768123,4.739458251892263,4.886385020899943,6.889876840586967,4.558726550110735,0.13707453668355102,4.4216520134271855,4.558726550110735,6.588435423358322,10.0,0.31272864133759637,0.009403313216491599,0.30332532812110485,0.31272864133759637,-5.048323419574161,5.0,RealizedGain,0.31272864133759637,max,0.014778476911826967,-0.0736458924189664,-0.09575825303946776,0.41572808600028055,0.4331761828224709,2.59,-17.0433608623958,"dB(S(ground_T1,ground_T1)) []",-17.0433608623958
2.5,2.2369816319732125,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,37.37396410672156,Patch,15.265287913458817,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.68803346877261,0.32007942555381597,4.367954043218793,4.68803346877261,6.709907035329385,4.350157182734944,0.29701063812651385,4.053146544608429,4.350157182734944,6.385049494514532,15.0,0.19314697891343152,0.013187272332817216,0.17995970658061425,0.19314697891343152,-7.14112080433927,5.0,RealizedGain,0.19314697891343152,max,0.014676490023704357,-0.08773340554422888,-0.053056257403870856,0.32428907060099493,0.34042755113058476,2.62,-18.2416049161037,"dB(S(ground_T1,ground_T1)) []",-18.2416049161037
2.5,9.381800052668606,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,43.67237112049798,Patch,59.816153662562115,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.965821451515149,0.1466530172211344,4.8191684342940135,4.965821451515149,6.9599110023349775,4.787622117130634,0.14139034913903625,4.646231767991597,4.787622117130634,6.801198645995719,-170.0,0.20012260449606048,0.005910116594011716,0.19421248790204873,0.20012260449606048,-6.9870385362539285,0.0,RealizedGain,0.20012260449606048,max,0.004186508604203288,-0.05940224443831785,-0.02510466003871391,0.3404408818983609,0.346520405635795,2.14,-12.5620356067937,"dB(S(ground_T1,ground_T1)) []",-12.5620356067937
2.5,7.640386277376295,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,35.709360157863756,Patch,49.050028536205616,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.320041344997694,0.3563139763259034,4.963727368671793,5.320041344997694,7.259150074519241,5.373654164753485,0.35990473732763734,5.013749427425849,5.373654164753485,7.302697128652599,-165.0,1.386402774506399,0.09285542223053042,1.293547352275869,1.386402774506399,1.4188941882848995,0.0,RealizedGain,1.386402774506399,max,-0.136628142339831,0.1924767949984148,0.5194734053415002,-0.7115434472965688,0.9120642861881362,2.635,-21.7438209121626,"dB(S(ground_T1,ground_T1)) []",-21.7438209121626
2.5,5.226211798266465,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,30.80576189602027,Patch,34.06665984267231,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.16294015310916,0.025422936334350225,4.137517216774809,4.16294015310916,6.194001674658606,3.9949291155397324,0.02439689854507152,3.9705322169946595,3.9949291155397324,6.0150907776689095,-5.0,0.08908691927653602,0.0005440508375550949,0.0885428684389809,0.08908691927653602,-10.501860591849486,5.0,RealizedGain,0.08908691927653602,max,5.007667218453034e-05,0.018067531244386384,-0.042117378134841954,0.2266122219040616,0.2311999369597425,3.0,-33.8440117764549,"dB(S(ground_T1,ground_T1)) []",-33.8440117764549
2.5,5.168005654029698,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,36.46865493397202,Patch,33.70409898792589,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.1869257184197055,4.831426289450091,0.3554994289696131,5.1869257184197055,7.149100285389051,5.129262700904188,4.7777153566398995,0.3515473442642865,5.129262700904188,7.100549425111461,-75.0,0.9689177242008011,0.902510430869277,0.06640729333152373,0.9689177242008011,-0.13713099567020345,0.0,RealizedGain,0.9689177242008011,max,-0.3365010612259653,0.6544356742356368,-0.09046583020965489,0.1779360791430301,0.7624725113830467,2.61,-22.968279199641,"dB(S(ground_T1,ground_T1)) []",-22.968279199641
2.5,5.308858734215208,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,31.592727145858383,Patch,34.581320971142574,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.333813455153491,0.00013966299054120305,4.333673792162952,4.333813455153491,6.368702135963842,4.191461918305384,0.00013507552004897376,4.191326842785338,4.191461918305384,6.2236552471280415,0.0,0.11484605656156752,3.7010692493418805e-06,0.11484235549231823,0.11484605656156752,-9.39883912466808,5.0,RealizedGain,0.11484605656156752,max,-0.000460645087248856,0.001417215569171394,-0.05492844107466438,0.2566902861535906,0.26250572820106416,2.94,-29.3371909266681,"dB(S(ground_T1,ground_T1)) []",-29.3371909266681
2.5,3.1625919305023986,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,34.235447931463625,Patch,21.142478085002907,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.135817254946843,0.03220269293311371,4.103614562013728,4.135817254946843,6.165613407915029,3.88100386957097,0.03021864076187921,3.8507852288090905,3.88100386957097,5.889440757553413,-5.0,0.08188918164794746,0.0006376133200756514,0.08125156832787181,0.08188918164794746,-10.867734689469659,5.0,RealizedGain,0.08188918164794746,max,-0.001130129709908266,0.019526899698607776,-0.027353169152618397,0.21909790884907265,0.2216634081884717,2.76,-17.3508122140348,"dB(S(ground_T1,ground_T1)) []",-17.3508122140348
2.5,8.46061651630095,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,34.739232174177836,Patch,54.12406701380017,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.13446750905433,0.3510121750923878,4.783455333961942,5.13446750905433,7.104954099837887,5.162018310322425,0.35289565505629805,4.809122655266127,5.162018310322425,7.128195407072472,-15.0,1.0582137536160972,0.07234360928654111,0.9858701443295561,1.0582137536160972,0.2457340176300142,0.0,RealizedGain,1.0582137536160972,max,-0.1239650627379502,0.1674510418069679,-0.4448154965779255,0.6274354120755006,0.7968332388298587,2.69,-22.9974177649702,"dB(S(ground_T1,ground_T1)) []",-22.9974177649702
2.5,5.459761786212163,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,36.72136938819405,Patch,35.5206231673605,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.253475675867375,1.3245943754468186,3.928881300420557,5.253475675867375,7.204467257700889,5.169435700397771,1.3034048076848346,3.8660308927129368,5.169435700397771,7.1344313775950585,150.0,1.389544316266921,0.35035521230568345,1.0391891039612373,1.389544316266921,1.4287240214129358,0.0,RealizedGain,1.389544316266921,max,0.2573172673259498,-0.3794810980143277,0.425819476913653,-0.6649856576423607,0.9130970548650971,2.595,-21.1621884211103,"dB(S(ground_T1,ground_T1)) []",-21.1621884211103
2.5,2.8933482581810117,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,41.443199360744416,Patch,19.440575593933065,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.5866617033860675,0.046407096195409614,3.5402546071906564,3.5866617033860675,5.546904156273805,3.2104384477861303,0.04153921897211489,3.168899228814014,3.2104384477861303,5.06564347810187,175.0,0.04590926980334166,0.000594010831301243,0.0453152589720404,0.04590926980334166,-13.380996147247512,5.0,RealizedGain,0.04590926980334166,max,0.0010328112198477028,0.018850681589245955,0.004469382705712938,0.16483270474430622,0.1659705119305497,2.22,-17.6282097465122,"dB(S(ground_T1,ground_T1)) []",-17.6282097465122
2.5,6.109865518620547,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,34.89846623381935,Patch,39.56187894517711,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.04941786378621,0.004308904063731577,5.045108959722477,5.04941786378621,7.032413121546513,5.009062875863843,0.0042744672680174395,5.004788408595824,5.009062875863843,6.997564831707139,0.0,0.5014071938739706,0.0004278741735285456,0.500979319700442,0.5014071938739706,-2.9980943934996747,5.0,RealizedGain,0.5014071938739706,max,0.0021011933574044627,-0.015884443294892987,-0.19716799798106374,0.511585236264455,0.5484992287541823,2.705,-22.8487324608229,"dB(S(ground_T1,ground_T1)) []",-22.8487324608229
2.5,8.29485602530285,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,34.34260300390759,Patch,53.09913545783086,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.112569616630185,0.6083102612016023,4.504259355428582,5.112569616630185,7.086392347391129,5.132347448802835,0.6106634923861345,4.5216839564167,5.132347448802835,7.103160494936283,-160.0,0.7960270893093198,0.09471390766908946,0.7013131816402303,0.7960270893093198,-0.9907215269276675,0.0,RealizedGain,0.7960270893093198,max,-0.1204805944357707,0.205703937225746,0.3249713955296779,-0.5614191076669598,0.6911060018490957,2.72,-27.2214537929965,"dB(S(ground_T1,ground_T1)) []",-27.2214537929965
2.5,6.675688499895449,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,44.96748558891147,Patch,43.07325833435778,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.865425157703263,0.2657073075410738,3.5997178501621874,3.865425157703263,5.871972688855536,3.592571617159503,0.24695149759699797,3.3456201195625033,3.592571617159503,5.554054344617022,-15.0,0.061073717491711546,0.0041981754591489655,0.05687554203256256,0.061073717491711546,-12.141456441600237,0.0,RealizedGain,0.061073717491711546,max,0.0008982153833343757,-0.05018124976264415,0.001816061562592298,-0.1847236614559316,0.19142908295214836,2.09,-11.3005917638313,"dB(S(ground_T1,ground_T1)) []",-11.3005917638313
2.5,7.85293000290076,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,40.93367977233929,Patch,50.365447254997605,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.377020769765905,2.2529932297022435,3.12402754006366,5.377020769765905,7.305417140254365,5.198973724409417,2.1783908048776657,3.02058291953175,5.198973724409417,7.159176225167041,-140.0,0.31401801295432885,0.13157480461461102,0.18244320833971772,0.31401801295432885,-5.03045438862164,0.0,RealizedGain,0.31401801295432885,max,-0.02167823847225285,-0.2801371032466544,0.02769838678026789,0.329698806930851,0.43406825103956004,2.235,-14.0810518696138,"dB(S(ground_T1,ground_T1)) []",-14.0810518696138
2.5,7.732883065718639,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,36.2655730056274,Patch,49.62254012995064,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.394177585586752,1.7633534950996002,3.630824090487151,5.394177585586752,7.319252400721642,5.426046602917474,1.7737714582096158,3.6522751447078563,5.426046602917474,7.344835194851025,-145.0,2.112359942515772,0.6905292286810035,1.4218307138347686,2.112359942515772,3.2476792320326435,0.0,RealizedGain,2.112359942515772,max,-0.4444828692121563,0.4655773589118865,0.6440025701236978,-0.662102119163699,1.125808964559009,2.6,-20.4806050924867,"dB(S(ground_T1,ground_T1)) []",-20.4806050924867
2.5,8.913414692516184,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,37.70917242471552,Patch,56.9227098595792,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.54072172438022,5.499518939517836,0.04120278486238224,5.54072172438022,7.435663388260426,5.623444090486171,5.581626152576309,0.04181793790985855,5.623444090486171,7.500023816477581,95.0,5.574520126898941,5.5330660050488945,0.041454121850042776,5.574520126898941,7.462074878260826,0.0,RealizedGain,5.574520126898941,max,1.782778773360094,0.376321220102641,0.1546219769772212,0.03106611206146082,1.8288769435163816,2.495,-21.6203971783925,"dB(S(ground_T1,ground_T1)) []",-21.6203971783925
2.5,5.78955827728404,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,39.272790384487934,Patch,37.57176271683977,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.48317407783578,0.3508078740718839,5.132366203763895,5.48317407783578,7.390320339271451,5.369444773654586,0.3435315894139241,5.025913184240661,5.369444773654586,7.299293798886283,-165.0,2.070994849198574,0.13250013403695055,1.938494715161623,2.070994849198574,3.1617901875467016,0.0,RealizedGain,2.070994849198574,max,-0.1756239059256588,-0.2205860309254858,0.6422023180118845,0.86642969324969,1.114731440292519,2.435,-17.3583758609254,"dB(S(ground_T1,ground_T1)) []",-17.3583758609254
2.5,8.056740148288888,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,34.90302404164811,Patch,51.62640559583962,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.170091392743597,0.3489539311210396,4.821137461622556,5.170091392743597,7.134982202725522,5.217729091213321,0.35216922479532553,4.865559866417994,5.217729091213321,7.174815264227968,15.0,0.9626710173288578,0.06497522197473757,0.89769579535412,0.9626710173288578,-0.16522103082123968,0.0,RealizedGain,0.9626710173288578,max,0.1009909221570248,-0.1696669834739115,-0.3832425143005981,0.6259036202042967,0.7600106697879652,2.685,-26.2961492630057,"dB(S(ground_T1,ground_T1)) []",-26.2961492630057
2.5,6.874011159830655,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,45.59615724303273,Patch,44.30290046145064,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.635227711111651,0.16740077199798692,3.467826939113663,3.635227711111651,5.605316203069789,3.355594810256908,0.1545237895366033,3.201071020720305,3.355594810256908,5.257695140477669,-15.0,0.05234727904000777,0.002410571116771012,0.04993670792323675,0.05234727904000777,-12.811058875977714,0.0,RealizedGain,0.05234727904000777,max,-0.0003825425555336673,-0.0380293361206693,0.001477836032589513,-0.1730911512260598,0.177226147553592,2.08,-9.89207565390584,"dB(S(ground_T1,ground_T1)) []",-9.89207565390584
2.5,7.272432726032562,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,42.92323677797996,Patch,46.771674894505594,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.037547547319723,0.2983161077651051,4.739231439554616,5.037547547319723,7.022191582938078,4.813324362720922,0.28503794273105,4.528286419989871,4.813324362720922,6.824451291183,-15.0,0.1622090310236951,0.009605778670036383,0.15260325235365865,0.1622090310236951,-7.8992497001036135,0.0,RealizedGain,0.1622090310236951,max,-0.003793785797836737,-0.07582354629933882,-0.01321420817835238,-0.3023069520058072,0.31197389556325084,2.19,-13.0553195043688,"dB(S(ground_T1,ground_T1)) []",-13.0553195043688
2.5,3.7668664962447647,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,31.584365685725018,Patch,24.94556026295798,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.7594906278039093,0.0002611341333914432,3.759229493670516,3.7594906278039093,5.751290064915794,3.5153678597646945,0.0002441773714829079,3.5151236823932104,3.5153678597646945,5.4597077775036595,0.0,0.05413666504037629,3.760331520836782e-06,0.054132904708855435,0.05413666504037629,-12.665085014131709,10.0,RealizedGain,0.05413666504037629,max,0.0014820857777121889,-0.00024428224251418404,-0.027998940091065468,0.17803529810800714,0.18022975412150058,2.93,-20.4057267405696,"dB(S(ground_T1,ground_T1)) []",-20.4057267405696
2.5,2.6937445887205467,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,45.948180414901906,Patch,18.17523084810044,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,1.562351115184599,1.0657937659022059,0.4965573492823926,1.562351115184599,1.937786417379931,1.3315492458959648,0.9083469595757437,0.423202286320221,1.3315492458959648,1.2435723297952443,-60.0,0.01171763336388449,0.007993453244266544,0.0037241801196179437,0.01171763336388449,-19.31160094870307,40.0,RealizedGain,0.01171763336388449,max,0.005722359488128796,-0.0690176755589373,-0.04684640808820904,-0.006322559923767018,0.08384954175442316,2.09,-14.2106922707438,"dB(S(ground_T1,ground_T1)) []",-14.2106922707438
2.5,4.655959460527069,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,35.20988147472145,Patch,30.510776888892806,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.9056411323356475,0.1420841278493415,4.763557004486305,4.9056411323356475,6.906957746190604,4.7800448985258495,0.13844643180500596,4.6415984667208425,4.7800448985258495,6.794319759197433,-10.0,0.3173949812621164,0.009192843071852395,0.30820213819026393,0.3173949812621164,-4.983999447122392,5.0,RealizedGain,0.3173949812621164,max,-0.018379076547572506,0.07195863626697466,-0.11157337457304611,0.4153035294557968,0.43639600740635043,2.7,-26.896146764143,"dB(S(ground_T1,ground_T1)) []",-26.896146764143
2.5,2.918575472400632,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,42.990321942714836,Patch,19.60026598286747,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,2.5169448230831075,0.6459122117919841,1.8710326112911235,2.5169448230831075,4.008736949710111,2.190674197868631,0.5621828510041342,1.6284913468644964,2.190674197868631,3.4057779308376017,145.0,0.02365928133698121,0.00607157479084465,0.017587706546136558,0.02365928133698121,-16.259984514292903,5.0,RealizedGain,0.02365928133698121,max,0.0036115855093627244,0.06024937467805257,-0.006104329110030023,0.10254564692885912,0.11914656200213918,2.155,-19.8980892984632,"dB(S(ground_T1,ground_T1)) []",-19.8980892984632
2.5,6.96267722713831,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,29.089173853440453,Patch,44.85248018370668,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.540945582921152,0.04581514612043104,4.49513043680072,4.540945582921152,6.571462975013478,4.447210467677366,0.04486942062711939,4.402341047050247,4.447210467677366,6.480876832577856,-5.0,0.19389837639073315,0.0019563067393424055,0.19194206965139077,0.19389837639073315,-7.124258274736285,5.0,RealizedGain,0.19389837639073315,max,-0.011386023950904354,0.03231362182553332,-0.10416212250851888,0.32298329246900737,0.34108908906104607,2.985,-19.5798905816472,"dB(S(ground_T1,ground_T1)) []",-19.5798905816472
2.5,4.878734334834999,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,37.79016006507242,Patch,31.900977147296675,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.35788590988173,0.606415726467213,4.751470183414517,5.35788590988173,7.2899346156104,5.2879001654747855,0.5984946066914798,4.689405558783304,5.2879001654747855,7.232832471597524,20.0,3.562458341480363,0.40320581652804993,3.1592525249523122,3.562458341480363,5.5174979451243065,0.0,RealizedGain,3.562458341480363,max,0.4119582745394122,-0.26873698936618,-1.149104407084264,0.7583898958104439,1.462027825269732,2.535,-20.3398451509599,"dB(S(ground_T1,ground_T1)) []",-20.3398451509599
2.5,9.133076085962546,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,33.33896831628404,Patch,58.279848456348375,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.8798174420103715,0.14387365223241796,4.735943789777954,4.8798174420103715,6.884035749923535,4.932288597300805,0.14542068075104608,4.78686791654976,4.932288597300805,6.930484800381169,-10.0,0.5963136914136674,0.017581360302801472,0.578732331110866,0.5963136914136674,-2.245252191011111,5.0,RealizedGain,0.5963136914136674,max,-0.048560687353157,0.09050372559194805,-0.2899632923585126,0.5129998717317493,0.5981610519035933,2.805,-29.7505523008935,"dB(S(ground_T1,ground_T1)) []",-29.7505523008935
2.5,2.6314258393787737,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,43.450467869779644,Patch,17.779462430145184,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,2.5836673956922045,0.05488212113743874,2.5287852745547656,2.5836673956922045,4.122366047128338,2.2487475481024743,0.04776777210110408,2.2009797760013696,2.2487475481024743,3.519407028255828,-170.0,0.024286473519506722,0.0005158919386919241,0.023770581580814795,0.024286473519506722,-16.146355416874677,5.0,RealizedGain,0.024286473519506722,max,-0.0016993025090985092,-0.01751156265345146,-0.002204353000864117,0.11940613796768186,0.120715481244506,2.17,-18.9868943032535,"dB(S(ground_T1,ground_T1)) []",-18.9868943032535
